error_pre_train	0	1.034095441331015	0.9237474463211011	22.83543190159131
error_pre_train	1	1.036253973945104	0.9297042579619564	11.882585961545056
error_prune_train	0	0.9931911112104791	0.899628612787394	5.844426654281602
error_prune_train	1	0.9246516608346245	0.8469857712337342	6.46608268035445
error_symbolic_train	0	0.9905329500419962	0.8746550685955699	6.18445940410397
error_symbolic_train	1	0.9903557382917578	0.8742741780929735	6.166325611056816
error_symbolic_train	2	0.9892405711458288	0.8735872705189284	6.11829056435433
error_symbolic_train	3	0.9892397400643436	0.8736065310561857	6.117459666104789
error_symbolic_train	4	0.9892397400660792	0.873606531093188	6.117459662939247
error_symbolic_train	5	0.9892397400660792	0.873606531093188	6.14551020761272
error_symbolic_train	6	0.9892397400660793	0.873606531093188	6.14551020761272
error_symbolic_train	7	0.9892397400660793	0.873606531093188	6.14551020761272
error_symbolic_train	8	0.9892397400660793	0.8736065310931879	6.14551020761272
error_symbolic_train	9	0.9892397400660792	0.873606531093188	6.1455102076127215
error_symbolic_train	10	0.9892397400660793	0.873606531093188	6.14551020761272
error_symbolic_train	11	0.9892397400660793	0.873606531093188	6.1455102076127215
error_symbolic_train	12	0.9892397400660792	0.873606531093188	6.14551020761272
error_symbolic_train	13	0.9892397400660792	0.873606531093188	6.14551020761272
error_symbolic_train	14	0.9892397400660792	0.873606531093188	6.14551020761272
error_symbolic_train	15	0.9892397400660793	0.8736065310931879	6.1455102076127215
error_symbolic_train	16	0.9892397400660793	0.8736065310931879	6.1455102076127215
error_symbolic_train	17	0.9892397400660793	0.8736065310931879	6.1455102076127215
error_symbolic_train	18	0.9892397400660793	0.873606531093188	6.14551020761272
error_symbolic_train	19	0.9892397400660793	0.8736065310931879	6.1455102076127215
